reviewerID,asin,overall,unixReviewTime
2004,1146,1,1128211200
2004,1147,1,1128211200
2004,1307,1,1128211200
2583,1172,1,1128384000
2004,30,1,1128643200
1045,3166,1,1128816000
1012,852,1,1129075200
2004,1702,1,1129852800
2004,2796,1,1129939200
582,346,1,1131148800
2997,2727,1,1132099200
2004,6978,1,1132185600
147,2911,1,1133481600
778,2010,1,1133827200
778,2390,1,1133827200
524,2660,1,1134259200
3109,3419,1,1134432000
2004,1814,1,1134691200
2004,491,1,1135468800
977,1120,1,1135641600
3481,1309,1,1135641600
149,3091,1,1135814400
149,3355,1,1135814400
149,3288,1,1135900800
2200,3289,1,1135900800
3026,1147,1,1135900800
149,3287,1,1136332800
427,1360,1,1136592000
696,1822,1,1136678400
98,1318,1,1136764800
1621,1132,1,1136764800
696,1452,1,1137369600
3026,2926,1,1137369600
3109,99,1,1137542400
3109,711,1,1137715200
98,3197,1,1138060800
2832,118,1,1138060800
2004,3052,1,1138147200
3026,2924,1,1138406400
1683,1098,1,1138665600
1683,5372,1,1138665600
107,2982,1,1138752000
2638,3623,1,1138752000
1314,2509,1,1138924800
2004,2521,1,1139616000
3283,716,1,1139788800
3109,2150,1,1139875200
1683,2993,1,1140307200
2051,1825,1,1140393600
93,41,1,1140652800
297,290,1,1140652800
297,1301,1,1140652800
3109,929,1,1140652800
696,7871,1,1140825600
3026,2923,1,1141344000
1683,528,1,1141430400
3109,97,1,1141603200
564,3623,1,1141862400
2889,1447,1,1141948800
3109,1335,1,1142812800
1683,1494,1,1143331200
1000,3287,1,1143417600
1000,3288,1,1143417600
1657,181,1,1143590400
1657,1935,1,1143590400
1311,3052,1,1143936000
1683,9176,1,1143936000
1657,173,1,1144108800
3026,1223,1,1144195200
3026,1504,1,1144195200
2168,1368,1,1144281600
3444,2500,1,1144368000
1802,780,1,1144627200
3109,827,1,1144972800
858,1447,1,1145232000
858,3168,1,1145318400
1446,3446,1,1145318400
1482,3556,1,1145318400
1683,1167,1,1146096000
563,3168,1,1146268800
3109,3279,1,1146441600
1683,3878,1,1146528000
39,1180,1,1146960000
2683,3623,1,1147305600
1683,3972,1,1147737600
2529,2012,1,1147824000
1947,2912,1,1148601600
1574,208,1,1148860800
2048,2144,1,1149638400
132,1201,1,1149984000
1683,4767,1,1150070400
236,2269,1,1150243200
236,7375,1,1150243200
2036,1093,1,1150243200
1602,3287,1,1150416000
1602,3288,1,1150416000
1602,3385,1,1150416000
1780,1321,1,1150416000
1832,1365,1,1151193600
977,849,1,1151452800
977,2449,1,1151625600
1019,1510,1,1151971200
1482,3289,1,1152576000
2455,1161,1,1152576000
977,116,1,1152662400
977,2450,1,1152662400
408,2405,1,1152835200
2146,1788,1,1152921600
39,593,1,1153008000
39,1336,1,1153008000
1482,2121,1,1153180800
1184,2391,1,1153699200
614,1266,1,1153785600
40,538,1,1154131200
1930,215,1,1154131200
1930,216,1,1154131200
1930,778,1,1154131200
1930,1348,1,1154131200
1930,1509,1,1154131200
61,1460,1,1154476800
1983,2638,1,1154563200
408,1283,1,1154649600
2739,1129,1,1154736000
2739,1188,1,1154736000
1480,2394,1,1154908800
2069,3973,1,1155340800
348,481,1,1155600000
348,5203,1,1155686400
1983,334,1,1155945600
1983,1346,1,1155945600
1983,240,1,1156118400
1983,2803,1,1156204800
2721,999,1,1156291200
1393,1390,1,1156550400
1983,241,1,1156550400
1983,1125,1,1156550400
1983,637,1,1157328000
1983,667,1,1157328000
1780,324,1,1157673600
977,3096,1,1157760000
977,73,1,1158883200
2004,4080,1,1159142400
1788,658,1,1159488000
1788,1891,1,1159488000
2247,1219,1,1159574400
977,2421,1,1160092800
687,2692,1,1160352000
1184,310,1,1160438400
1184,2479,1,1160438400
687,2552,1,1160784000
1009,1952,1,1160784000
977,1761,1,1161043200
1019,3959,1,1161129600
977,1228,1,1161216000
1146,1451,1,1161302400
1146,3953,1,1161302400
1146,6616,1,1161302400
1146,3090,1,1161648000
1146,3091,1,1161648000
977,1380,1,1161820800
977,1457,1,1161907200
408,95,1,1162166400
1983,1033,1,1162166400
2004,3893,1,1162166400
3026,4047,1,1162252800
977,1301,1,1162339200
1146,1444,1,1162339200
3140,2076,1,1162339200
1146,3355,1,1162425600
2427,562,1,1162425600
2648,60,1,1162512000
2648,431,1,1162512000
2648,1788,1,1162512000
977,4147,1,1162771200
666,2416,1,1162857600
696,3704,1,1162857600
977,1607,1,1162944000
1345,594,1,1163030400
1146,1788,1,1163116800
1295,1139,1,1163116800
3026,2714,1,1163203200
1146,896,1,1163289600
1482,3948,1,1163462400
2004,1414,1,1163548800
298,920,1,1163808000
563,1435,1,1163808000
540,3824,1,1164240000
1683,4635,1,1164326400
1146,3231,1,1164412800
297,2681,1,1164672000
1146,650,1,1164758400
1146,1795,1,1164758400
1184,3293,1,1164844800
1354,553,1,1164844800
696,5283,1,1164931200
1146,4487,1,1164931200
236,2480,1,1165017600
1146,1435,1,1165017600
2004,1549,1,1165017600
2004,551,1,1165276800
2386,1452,1,1165449600
124,1435,1,1165795200
236,3610,1,1166054400
1640,1288,1,1166054400
1146,695,1,1166140800
1821,2172,1,1166486400
2997,607,1,1166486400
2739,2051,1,1166572800
2739,2479,1,1166572800
2069,4029,1,1166659200
2004,4458,1,1166918400
1146,1872,1,1167091200
1146,2422,1,1167091200
149,4329,1,1167177600
977,3664,1,1167177600
2146,3210,1,1167350400
2015,1137,1,1167436800
592,1348,1,1167523200
592,1894,1,1167523200
107,961,1,1167609600
165,393,1,1167782400
415,1500,1,1167782400
2560,2639,1,1167782400
3088,2681,1,1167782400
3324,1951,1,1167782400
3419,3623,1,1167782400
344,4128,1,1167868800
2152,1509,1,1167955200
3267,280,1,1167955200
3267,1181,1,1167955200
2043,1451,1,1168041600
2043,1505,1,1168041600
442,13115,1,1168128000
977,2921,1,1168214400
149,3204,1,1168300800
1382,2469,1,1168300800
1988,4003,1,1168300800
3223,3457,1,1168300800
1146,2501,1,1168473600
1416,1369,1,1168473600
2015,3012,1,1168473600
2648,3350,1,1168473600
236,780,1,1168560000
835,4835,1,1168560000
2043,54,1,1168560000
2043,56,1,1168560000
2004,4336,1,1168732800
296,2998,1,1168992000
572,2087,1,1168992000
1146,3052,1,1169164800
3410,2087,1,1169164800
107,2726,1,1169251200
107,2785,1,1169251200
1146,2087,1,1169251200
1146,5230,1,1169251200
856,1380,1,1169510400
2004,238,1,1169769600
1019,1102,1,1169856000
397,7935,1,1169942400
1725,4313,1,1170028800
1146,2391,1,1170115200
2560,2076,1,1170115200
2757,2205,1,1170115200
1146,337,1,1170201600
1146,338,1,1170201600
1683,230,1,1170201600
1683,789,1,1170201600
348,3302,1,1170288000
1146,431,1,1170288000
1146,495,1,1170288000
1146,153,1,1170374400
1146,1031,1,1170374400
1146,1230,1,1170374400
1146,1268,1,1170374400
1146,4192,1,1170374400
528,1267,1,1170633600
2889,1448,1,1170633600
1683,2427,1,1170720000
1788,2747,1,1170720000
2004,1107,1,1170720000
2922,3623,1,1170806400
1146,4817,1,1170892800
3339,4280,1,1170979200
856,3507,1,1171411200
1146,1772,1,1171411200
145,1983,1,1171497600
145,2722,1,1171497600
1146,717,1,1171497600
1146,3228,1,1171497600
1683,310,1,1171584000
2076,5440,1,1171584000
170,1486,1,1171670400
1620,2008,1,1171670400
2205,4817,1,1171670400
2560,2923,1,1171670400
1534,716,1,1171756800
1620,1212,1,1171756800
2455,1382,1,1171756800
3037,6471,1,1171843200
1146,553,1,1171929600
2004,656,1,1171929600
107,3356,1,1172016000
696,3828,1,1172016000
98,1573,1,1172102400
1146,787,1,1172188800
1632,1325,1,1172361600
1146,1035,1,1172448000
1146,566,1,1172534400
1146,3325,1,1172534400
1482,1362,1,1172620800
1788,1457,1,1172707200
3501,1451,1,1172793600
2015,5256,1,1173225600
2626,7534,1,1173312000
2643,1262,1,1173312000
638,3749,1,1173398400
1306,8326,1,1173398400
1446,2005,1,1173484800
3195,5017,1,1173571200
2765,102,1,1173744000
2765,802,1,1173744000
2765,2600,1,1173744000
1184,1251,1,1173916800
1184,1978,1,1173916800
2004,98,1,1174176000
2004,180,1,1174176000
921,2173,1,1174262400
1146,1574,1,1174608000
1586,1274,1,1174608000
542,207,1,1174953600
977,450,1,1175126400
977,3308,1,1175126400
977,6559,1,1175126400
1725,296,1,1175126400
3585,13115,1,1175126400
2015,2292,1,1175212800
281,1070,1,1175299200
528,4550,1,1175299200
297,1233,1,1175385600
717,4848,1,1175385600
147,4136,1,1175472000
2728,1060,1,1175558400
148,2217,1,1175644800
904,2270,1,1175644800
581,8201,1,1175990400
3283,1420,1,1175990400
2004,729,1,1176076800
582,4489,1,1176163200
2004,1179,1,1176163200
1928,74,1,1176249600
1295,5188,1,1176336000
1480,1451,1,1176854400
1195,4699,1,1176940800
2004,1945,1,1177027200
2839,2912,1,1177027200
614,4002,1,1177200000
977,4848,1,1177286400
1095,1697,1,1177372800
2004,5396,1,1177977600
136,5265,1,1178064000
294,4698,1,1178236800
1019,1004,1,1178236800
145,1374,1,1178409600
1184,1230,1,1178409600
1683,3973,1,1178496000
148,267,1,1178582400
904,184,1,1178668800
904,229,1,1178668800
904,1615,1,1178668800
904,1616,1,1178668800
3199,4777,1,1178668800
666,4716,1,1178755200
1257,4697,1,1178755200
1295,2071,1,1178928000
1480,3901,1,1178928000
2256,1846,1,1178928000
294,3593,1,1179014400
1685,7532,1,1179014400
2211,1433,1,1179014400
2643,1571,1,1179014400
3366,5357,1,1179273600
2402,1189,1,1179619200
275,2408,1,1179705600
1601,3382,1,1179705600
3091,1411,1,1179705600
3091,2443,1,1179705600
1283,4071,1,1179964800
1683,4633,1,1180310400
666,170,1,1180396800
977,3282,1,1180396800
147,3822,1,1180569600
2081,2422,1,1180569600
2270,1573,1,1180569600
406,1426,1,1180656000
70,3025,1,1180742400
3199,1759,1,1180828800
2711,1452,1,1181001600
2807,300,1,1181001600
2807,1306,1,1181001600
2807,1894,1,1181001600
666,1096,1,1181174400
1349,1846,1,1181174400
1502,2562,1,1181260800
2455,5073,1,1181260800
528,3316,1,1181433600
1502,3819,1,1181779200
80,3864,1,1181865600
1480,3902,1,1182038400
2076,1460,1,1182297600
519,7829,1,1182384000
2004,4402,1,1182384000
2076,3555,1,1182384000
2069,1733,1,1182556800
3026,2479,1,1182556800
3026,3903,1,1182556800
1873,4835,1,1182816000
2325,7876,1,1182816000
2786,4283,1,1182902400
3199,3912,1,1182902400
3326,1338,1,1183075200
509,362,1,1183680000
70,4402,1,1183766400
635,1794,1,1183766400
873,1096,1,1183766400
873,1189,1,1183766400
1426,779,1,1183766400
1874,4491,1,1183766400
2004,518,1,1183852800
647,3876,1,1183939200
1426,1022,1,1184025600
149,430,1,1184198400
149,3316,1,1184198400
977,866,1,1184198400
2254,2431,1,1184371200
1286,1708,1,1184457600
3038,3232,1,1184457600
1255,211,1,1184716800
149,4281,1,1184803200
1095,1676,1,1184803200
2044,3040,1,1184803200
1480,6626,1,1184889600
1306,4688,1,1184976000
2004,4410,1,1184976000
3585,4287,1,1184976000
98,1489,1,1185148800
98,5426,1,1185148800
1480,4024,1,1185148800
557,3939,1,1185235200
557,3972,1,1185235200
1779,491,1,1185494400
1779,1213,1,1185494400
1779,1306,1,1185494400
1779,3900,1,1185494400
1095,1696,1,1185667200
977,3833,1,1185753600
564,1451,1,1185840000
149,428,1,1186012800
275,2481,1,1186099200
1574,5407,1,1186099200
3487,372,1,1186272000
2004,4824,1,1186358400
873,6091,1,1186531200
2069,6373,1,1186531200
69,4424,1,1186617600
149,2586,1,1186790400
1228,5888,1,1186790400
275,1781,1,1187049600
1815,1365,1,1187049600
1480,5565,1,1187740800
1480,5569,1,1187740800
438,310,1,1187827200
572,6085,1,1187827200
2648,6173,1,1187827200
647,1369,1,1188000000
3485,556,1,1188086400
2374,3817,1,1188259200
3283,1262,1,1188259200
3366,3226,1,1188259200
2038,3911,1,1188345600
2069,1409,1,1188345600
3485,821,1,1188345600
3485,869,1,1188345600
3485,886,1,1188345600
3485,1225,1,1188345600
3485,2479,1,1188345600
145,5450,1,1188691200
2004,502,1,1188691200
2581,4313,1,1188777600
1489,3910,1,1188864000
1810,2527,1,1188864000
557,7192,1,1188950400
1913,3878,1,1188950400
3568,1904,1,1189209600
3042,2068,1,1189296000
3042,2071,1,1189296000
1338,860,1,1189468800
2069,1211,1,1189555200
3042,1930,1,1189555200
1601,4014,1,1189728000
1648,4240,1,1189728000
2069,2700,1,1189728000
873,1495,1,1190073600
873,2526,1,1190073600
2230,5010,1,1190160000
2004,886,1,1190246400
2004,78,1,1190419200
1712,2480,1,1190592000
647,1857,1,1190678400
468,3711,1,1190851200
2310,4282,1,1190851200
3444,4500,1,1190937600
69,1985,1,1191024000
220,3167,1,1191024000
1725,1236,1,1191024000
577,6446,1,1191456000
805,1851,1,1191456000
1632,2544,1,1191542400
1306,2941,1,1191715200
805,3704,1,1191888000
2231,2324,1,1191888000
469,1123,1,1191974400
1184,245,1,1191974400
1184,3972,1,1191974400
1184,3998,1,1191974400
1632,3414,1,1191974400
1666,5507,1,1191974400
3038,5244,1,1191974400
922,3356,1,1192060800
2015,1904,1,1192233600
2015,3803,1,1192233600
2004,2926,1,1192406400
597,448,1,1192579200
3265,4978,1,1192579200
116,4978,1,1192665600
2004,2924,1,1192665600
2728,2963,1,1192665600
2785,2144,1,1192665600
2785,5560,1,1192665600
298,3904,1,1192752000
873,5494,1,1192752000
2004,2923,1,1192752000
2981,1452,1,1192752000
272,11783,1,1192838400
1813,6719,1,1192838400
1632,2809,1,1193011200
2230,5608,1,1193011200
406,6571,1,1193097600
152,1890,1,1193184000
2252,1846,1,1193184000
3141,584,1,1193184000
3141,585,1,1193184000
3141,589,1,1193184000
3141,927,1,1193184000
3141,2811,1,1193184000
3141,2812,1,1193184000
3141,6220,1,1193184000
2814,5945,1,1193270400
3485,1042,1,1193270400
3485,1357,1,1193270400
3485,2714,1,1193270400
3485,2781,1,1193270400
1632,340,1,1193356800
1453,1497,1,1193443200
1228,1264,1,1193529600
2490,4237,1,1193529600
2522,3788,1,1193529600
3485,870,1,1193529600
3485,1615,1,1193529600
107,2544,1,1193616000
107,5569,1,1193616000
779,2205,1,1193616000
779,5269,1,1193616000
3470,286,1,1193616000
7,1145,1,1193702400
7,1169,1,1193702400
7,1204,1,1193702400
469,487,1,1193702400
469,718,1,1193702400
469,1780,1,1193702400
1811,413,1,1193788800
614,2475,1,1193875200
614,2571,1,1193875200
1983,1284,1,1193875200
1019,1345,1,1193961600
1019,3007,1,1193961600
1019,3878,1,1194048000
1019,4059,1,1194048000
1934,278,1,1194134400
294,3278,1,1194220800
294,3560,1,1194220800
1601,4057,1,1194307200
2013,1677,1,1194307200
5,1576,1,1194566400
2004,3821,1,1194652800
1182,2713,1,1194998400
666,6253,1,1195257600
1670,2642,1,1195344000
3265,949,1,1195344000
3265,1844,1,1195344000
119,105,1,1195516800
298,350,1,1195516800
298,6666,1,1195516800
2004,2949,1,1195689600
3433,6097,1,1195689600
1616,2183,1,1195776000
1616,3101,1,1195776000
145,5845,1,1195862400
540,1451,1,1195862400
1416,1107,1,1195862400
1983,6681,1,1195948800
1983,236,1,1196035200
1983,4389,1,1196035200
2814,106,1,1196121600
779,2206,1,1196208000
1591,490,1,1196294400
1720,4697,1,1196294400
3485,1917,1,1196467200
152,962,1,1196553600
3178,4103,1,1196726400
149,6932,1,1196812800
1983,6249,1,1196812800
3178,5260,1,1196812800
415,384,1,1196899200
1637,962,1,1196985600
2165,810,1,1196985600
2905,2121,1,1196985600
538,4329,1,1197158400
526,685,1,1197331200
526,715,1,1197331200
526,1310,1,1197331200
1779,84,1,1197331200
2131,809,1,1197331200
2054,5963,1,1197417600
564,3894,1,1197504000
564,6108,1,1197504000
2038,2162,1,1197504000
1867,5751,1,1197590400
2492,231,1,1197676800
2492,4121,1,1197676800
582,1230,1,1197763200
582,1231,1,1197763200
582,1477,1,1197763200
1047,4391,1,1197763200
1255,1447,1,1197849600
2081,8326,1,1197849600
2205,3218,1,1197849600
2492,584,1,1197849600
1867,6123,1,1197936000
582,382,1,1198108800
593,798,1,1198108800
582,195,1,1198281600
582,1151,1,1198281600
582,1472,1,1198281600
469,5016,1,1198368000
582,508,1,1198368000
582,1452,1,1198368000
582,2032,1,1198368000
582,5237,1,1198368000
582,4764,1,1198454400
1301,4979,1,1198540800
1301,6490,1,1198540800
1367,2759,1,1198540800
2993,5925,1,1198540800
582,495,1,1198627200
2814,1072,1,1198627200
582,5238,1,1198713600
2004,1536,1,1198713600
582,885,1,1198800000
582,3918,1,1198800000
175,6895,1,1198886400
1379,2237,1,1198886400
2356,4394,1,1198886400
582,881,1,1199059200
282,2718,1,1199145600
2810,6321,1,1199145600
582,5919,1,1199232000
147,6758,1,1199404800
1915,3289,1,1199577600
666,689,1,1199664000
3341,566,1,1199664000
236,4168,1,1199750400
308,6790,1,1199750400
2177,2431,1,1199923200
2177,2723,1,1199923200
2063,2707,1,1200182400
2063,6719,1,1200182400
2069,5849,1,1200268800
2211,1795,1,1200268800
2211,5677,1,1200268800
2374,1827,1,1200268800
1632,4172,1,1200355200
1752,2530,1,1200355200
3317,1326,1,1200355200
298,6605,1,1200528000
1649,6516,1,1200528000
1683,6555,1,1200528000
3451,4009,1,1200528000
1683,2552,1,1200614400
2153,6835,1,1200614400
1553,401,1,1200700800
2153,1056,1,1200700800
2283,6599,1,1200787200
152,4391,1,1200873600
406,3375,1,1201305600
1934,297,1,1201305600
145,1901,1,1201392000
145,4060,1,1201392000
1925,3294,1,1201392000
2015,3174,1,1201392000
2015,3972,1,1201392000
2015,5921,1,1201392000
3225,6414,1,1201392000
3257,6899,1,1201392000
5,1795,1,1201478400
789,1653,1,1201737600
789,3136,1,1201737600
562,767,1,1201824000
666,299,1,1201824000
119,829,1,1201910400
308,3863,1,1201910400
2967,1107,1,1201910400
2967,3546,1,1201910400
1397,3011,1,1202169600
152,1144,1,1202256000
562,7374,1,1202342400
106,3873,1,1202428800
106,4764,1,1202428800
406,1258,1,1202428800
546,3899,1,1202428800
1838,2751,1,1202428800
1838,2752,1,1202428800
1838,6071,1,1202428800
2270,3593,1,1202428800
3265,3861,1,1202428800
1008,1891,1,1202515200
2455,2372,1,1202515200
524,2135,1,1202688000
3437,6790,1,1202688000
2048,3096,1,1202774400
124,5852,1,1202860800
524,1452,1,1202860800
1725,1402,1,1202860800
135,1994,1,1202947200
294,5195,1,1202947200
308,2483,1,1203120000
1102,235,1,1203120000
2967,1444,1,1203206400
69,5195,1,1203292800
69,6410,1,1203379200
308,4764,1,1203465600
145,398,1,1203638400
145,6605,1,1203638400
1992,1951,1,1203638400
2004,6909,1,1203724800
976,2290,1,1203811200
2038,2963,1,1203811200
2961,2739,1,1203811200
1789,13872,1,1203984000
2780,3392,1,1203984000
3028,5879,1,1203984000
1251,124,1,1204070400
1490,3976,1,1204070400
1979,4817,1,1204070400
3068,6088,1,1204243200
1482,1746,1,1204329600
2013,6901,1,1204329600
1133,4279,1,1204416000
1301,6008,1,1204416000
2013,3977,1,1204416000
