reviewerID,asin,overall,unixReviewTime
66,76,1,1301184000
66,80,1,1301184000
66,85,1,1301184000
66,99,1,1301184000
66,111,1,1301184000
66,464,1,1301184000
66,535,1,1301184000
66,549,1,1301184000
66,567,1,1301184000
66,568,1,1301184000
73,7,1,1301184000
73,535,1,1301184000
124,540,1,1301184000
169,435,1,1301184000
239,47,1,1301184000
239,99,1,1301184000
832,520,1,1301184000
832,523,1,1301184000
1219,551,1,1301184000
1920,185,1,1301184000
1964,577,1,1301184000
30,549,1,1301270400
30,577,1,1301270400
33,141,1,1301270400
50,39,1,1301270400
50,47,1,1301270400
50,279,1,1301270400
50,470,1,1301270400
50,471,1,1301270400
50,484,1,1301270400
50,540,1,1301270400
50,563,1,1301270400
50,578,1,1301270400
50,585,1,1301270400
774,535,1,1301270400
809,59,1,1301270400
921,69,1,1301270400
957,186,1,1301270400
1017,209,1,1301270400
1707,141,1,1301270400
1708,141,1,1301270400
1709,141,1,1301270400
1780,465,1,1301270400
1973,209,1,1301270400
2013,535,1,1301270400
2326,588,1,1301270400
2669,386,1,1301270400
50,175,1,1301356800
50,211,1,1301356800
50,320,1,1301356800
50,398,1,1301356800
50,399,1,1301356800
373,535,1,1301356800
397,535,1,1301356800
427,399,1,1301356800
806,69,1,1301356800
1211,532,1,1301356800
1671,132,1,1301356800
1671,215,1,1301356800
1671,461,1,1301356800
1671,577,1,1301356800
2217,395,1,1301356800
2217,646,1,1301356800
2471,332,1,1301356800
30,18,1,1301443200
30,69,1,1301443200
30,80,1,1301443200
30,537,1,1301443200
50,31,1,1301443200
50,42,1,1301443200
50,100,1,1301443200
50,109,1,1301443200
50,132,1,1301443200
50,224,1,1301443200
50,393,1,1301443200
50,406,1,1301443200
50,408,1,1301443200
50,708,1,1301443200
50,714,1,1301443200
124,588,1,1301443200
807,514,1,1301443200
853,514,1,1301443200
944,69,1,1301443200
957,69,1,1301443200
1017,514,1,1301443200
1285,99,1,1301443200
1354,99,1,1301443200
1411,537,1,1301443200
2466,577,1,1301443200
50,391,1,1301529600
50,566,1,1301529600
50,776,1,1301529600
125,514,1,1301529600
380,18,1,1301529600
861,654,1,1301529600
1565,512,1,1301529600
1636,636,1,1301529600
1707,578,1,1301529600
1924,186,1,1301529600
1924,399,1,1301529600
1924,535,1,1301529600
2217,254,1,1301529600
2217,635,1,1301529600
2217,636,1,1301529600
2319,465,1,1301529600
2732,514,1,1301529600
2989,514,1,1301529600
30,499,1,1301616000
563,37,1,1301616000
563,69,1,1301616000
1267,624,1,1301616000
1647,499,1,1301616000
1973,346,1,1301616000
14,404,1,1301702400
14,535,1,1301702400
14,544,1,1301702400
50,477,1,1301702400
91,544,1,1301702400
527,550,1,1301702400
853,535,1,1301702400
1285,544,1,1301702400
1350,99,1,1301702400
1917,544,1,1301702400
2610,596,1,1301702400
50,594,1,1301788800
50,768,1,1301788800
50,788,1,1301788800
50,796,1,1301788800
405,18,1,1301788800
405,594,1,1301788800
428,594,1,1301788800
806,594,1,1301788800
862,286,1,1301788800
862,749,1,1301788800
1285,594,1,1301788800
1334,99,1,1301788800
1647,594,1,1301788800
1969,594,1,1301788800
2013,594,1,1301788800
2326,594,1,1301788800
2610,594,1,1301788800
3392,594,1,1301788800
14,142,1,1301875200
14,175,1,1301875200
14,499,1,1301875200
46,514,1,1301875200
50,255,1,1301875200
50,800,1,1301875200
50,827,1,1301875200
124,434,1,1301875200
189,568,1,1301875200
405,346,1,1301875200
405,535,1,1301875200
436,24,1,1301875200
1017,544,1,1301875200
1386,104,1,1301875200
2013,434,1,1301875200
2989,534,1,1301875200
3112,544,1,1301875200
14,615,1,1301961600
50,632,1,1301961600
50,844,1,1301961600
50,860,1,1301961600
64,447,1,1301961600
73,99,1,1301961600
73,320,1,1301961600
73,514,1,1301961600
364,18,1,1301961600
364,69,1,1301961600
455,447,1,1301961600
526,447,1,1301961600
808,59,1,1301961600
845,447,1,1301961600
921,447,1,1301961600
1049,447,1,1301961600
1411,447,1,1301961600
1639,594,1,1301961600
1710,141,1,1301961600
1900,447,1,1301961600
1960,447,1,1301961600
2330,300,1,1301961600
2332,300,1,1301961600
2608,594,1,1301961600
50,417,1,1302048000
50,620,1,1302048000
50,822,1,1302048000
50,859,1,1302048000
50,870,1,1302048000
91,417,1,1302048000
405,417,1,1302048000
427,693,1,1302048000
530,577,1,1302048000
834,64,1,1302048000
843,447,1,1302048000
998,447,1,1302048000
1212,535,1,1302048000
31,531,1,1302134400
46,204,1,1302134400
50,196,1,1302134400
50,486,1,1302134400
50,523,1,1302134400
50,674,1,1302134400
50,897,1,1302134400
807,204,1,1302134400
847,204,1,1302134400
1049,204,1,1302134400
1348,99,1,1302134400
1709,204,1,1302134400
1862,204,1,1302134400
1926,186,1,1302134400
1957,204,1,1302134400
1960,204,1,1302134400
1960,300,1,1302134400
1961,204,1,1302134400
1964,204,1,1302134400
1967,204,1,1302134400
1970,204,1,1302134400
145,127,1,1302220800
962,111,1,1302220800
962,481,1,1302220800
962,486,1,1302220800
3094,537,1,1302220800
3094,540,1,1302220800
50,588,1,1302307200
55,588,1,1302307200
91,588,1,1302307200
168,588,1,1302307200
637,47,1,1302307200
839,588,1,1302307200
3052,588,1,1302307200
3711,921,1,1302307200
1017,586,1,1302393600
1211,588,1,1302393600
1957,588,1,1302393600
2330,318,1,1302393600
2609,586,1,1302393600
50,241,1,1302480000
50,590,1,1302480000
50,938,1,1302480000
520,463,1,1302480000
525,354,1,1302480000
807,354,1,1302480000
879,540,1,1302480000
1285,354,1,1302480000
1904,588,1,1302480000
1910,607,1,1302480000
1925,186,1,1302480000
2602,354,1,1302480000
2763,588,1,1302480000
30,514,1,1302566400
50,44,1,1302566400
50,79,1,1302566400
50,112,1,1302566400
50,354,1,1302566400
50,411,1,1302566400
50,945,1,1302566400
91,354,1,1302566400
879,354,1,1302566400
1311,99,1,1302566400
50,188,1,1302652800
50,376,1,1302652800
61,354,1,1302652800
520,31,1,1302652800
914,69,1,1302652800
1642,447,1,1302652800
1991,211,1,1302652800
2791,434,1,1302652800
50,914,1,1302739200
61,107,1,1302739200
61,417,1,1302739200
61,460,1,1302739200
61,597,1,1302739200
239,17,1,1302739200
239,18,1,1302739200
239,204,1,1302739200
239,321,1,1302739200
239,354,1,1302739200
239,464,1,1302739200
524,447,1,1302739200
524,588,1,1302739200
883,460,1,1302739200
966,460,1,1302739200
2348,801,1,1302739200
38,471,1,1302825600
61,471,1,1302825600
883,471,1,1302825600
1781,471,1,1302825600
2233,261,1,1302825600
2304,471,1,1302825600
2446,434,1,1302825600
2673,391,1,1302825600
2673,514,1,1302825600
2673,535,1,1302825600
2673,636,1,1302825600
3389,588,1,1302825600
61,182,1,1302912000
91,284,1,1302912000
91,798,1,1302912000
239,182,1,1302912000
364,182,1,1302912000
520,108,1,1302912000
1905,181,1,1302912000
1908,182,1,1302912000
2599,535,1,1302912000
2599,588,1,1302912000
61,350,1,1302998400
91,350,1,1302998400
106,7,1,1302998400
160,204,1,1302998400
160,412,1,1302998400
160,471,1,1302998400
338,350,1,1302998400
1181,204,1,1302998400
1181,514,1,1302998400
1905,350,1,1302998400
1910,182,1,1302998400
2326,350,1,1302998400
2466,460,1,1302998400
2585,804,1,1302998400
2600,354,1,1302998400
38,182,1,1303084800
139,99,1,1303084800
139,300,1,1303084800
139,350,1,1303084800
139,447,1,1303084800
503,251,1,1303084800
529,350,1,1303084800
859,537,1,1303084800
1905,501,1,1303084800
1916,607,1,1303084800
3411,597,1,1303084800
38,279,1,1303171200
50,517,1,1303171200
61,517,1,1303171200
426,691,1,1303171200
879,517,1,1303171200
900,517,1,1303171200
1348,517,1,1303171200
1354,517,1,1303171200
1643,517,1,1303171200
1780,499,1,1303171200
2659,517,1,1303171200
31,99,1,1303257600
31,357,1,1303257600
31,391,1,1303257600
31,499,1,1303257600
31,514,1,1303257600
31,588,1,1303257600
50,504,1,1303257600
50,820,1,1303257600
61,357,1,1303257600
91,357,1,1303257600
426,858,1,1303257600
524,357,1,1303257600
806,357,1,1303257600
853,357,1,1303257600
1050,184,1,1303257600
1237,357,1,1303257600
1265,471,1,1303257600
2404,537,1,1303257600
2466,357,1,1303257600
2608,357,1,1303257600
2609,357,1,1303257600
3098,537,1,1303257600
30,302,1,1303344000
30,357,1,1303344000
30,447,1,1303344000
30,460,1,1303344000
30,544,1,1303344000
30,594,1,1303344000
50,66,1,1303344000
61,66,1,1303344000
61,279,1,1303344000
61,312,1,1303344000
91,66,1,1303344000
119,66,1,1303344000
143,66,1,1303344000
503,66,1,1303344000
524,66,1,1303344000
524,517,1,1303344000
563,66,1,1303344000
803,212,1,1303344000
806,66,1,1303344000
837,66,1,1303344000
841,66,1,1303344000
845,66,1,1303344000
847,66,1,1303344000
853,66,1,1303344000
858,66,1,1303344000
858,350,1,1303344000
858,452,1,1303344000
858,638,1,1303344000
861,66,1,1303344000
863,66,1,1303344000
871,66,1,1303344000
875,66,1,1303344000
879,66,1,1303344000
881,66,1,1303344000
883,66,1,1303344000
1146,464,1,1303344000
1411,107,1,1303344000
1671,588,1,1303344000
1780,357,1,1303344000
1780,456,1,1303344000
1780,540,1,1303344000
50,564,1,1303430400
50,653,1,1303430400
50,981,1,1303430400
61,204,1,1303430400
61,425,1,1303430400
61,622,1,1303430400
61,1042,1,1303430400
73,350,1,1303430400
73,517,1,1303430400
73,1042,1,1303430400
91,1042,1,1303430400
124,66,1,1303430400
143,1042,1,1303430400
524,1042,1,1303430400
560,1042,1,1303430400
858,1042,1,1303430400
1257,1042,1,1303430400
1354,1042,1,1303430400
1383,762,1,1303430400
1383,894,1,1303430400
1973,1042,1,1303430400
2362,312,1,1303430400
2592,1042,1,1303430400
2601,354,1,1303430400
2609,1042,1,1303430400
3917,1042,1,1303430400
38,168,1,1303516800
38,537,1,1303516800
50,168,1,1303516800
61,168,1,1303516800
91,168,1,1303516800
143,168,1,1303516800
288,66,1,1303516800
288,168,1,1303516800
288,204,1,1303516800
288,350,1,1303516800
288,417,1,1303516800
288,544,1,1303516800
288,545,1,1303516800
288,567,1,1303516800
288,648,1,1303516800
288,770,1,1303516800
455,350,1,1303516800
524,168,1,1303516800
839,168,1,1303516800
845,168,1,1303516800
848,168,1,1303516800
853,168,1,1303516800
858,168,1,1303516800
913,168,1,1303516800
1348,168,1,1303516800
1862,168,1,1303516800
1871,168,1,1303516800
1872,168,1,1303516800
1873,168,1,1303516800
2618,730,1,1303516800
53,417,1,1303603200
143,749,1,1303603200
189,563,1,1303603200
806,461,1,1303603200
839,66,1,1303603200
874,66,1,1303603200
879,168,1,1303603200
996,168,1,1303603200
3052,537,1,1303603200
64,66,1,1303689600
270,66,1,1303689600
852,66,1,1303689600
862,66,1,1303689600
862,567,1,1303689600
862,852,1,1303689600
1780,460,1,1303689600
2673,588,1,1303689600
2673,1042,1,1303689600
2788,846,1,1303689600
3050,535,1,1303689600
50,89,1,1303776000
54,1005,1,1303776000
61,1005,1,1303776000
839,673,1,1303776000
1211,416,1,1303776000
1997,212,1,1303776000
2291,283,1,1303776000
2291,572,1,1303776000
2291,1005,1,1303776000
2326,1005,1,1303776000
2404,1005,1,1303776000
2788,1005,1,1303776000
38,700,1,1303862400
44,700,1,1303862400
47,66,1,1303862400
50,700,1,1303862400
50,988,1,1303862400
50,1005,1,1303862400
50,1098,1,1303862400
61,700,1,1303862400
124,700,1,1303862400
143,700,1,1303862400
168,700,1,1303862400
595,700,1,1303862400
637,700,1,1303862400
727,300,1,1303862400
727,417,1,1303862400
761,66,1,1303862400
803,57,1,1303862400
803,87,1,1303862400
803,460,1,1303862400
871,700,1,1303862400
961,700,1,1303862400
962,100,1,1303862400
1925,700,1,1303862400
2344,311,1,1303862400
2489,700,1,1303862400
3341,1005,1,1303862400
61,463,1,1303948800
839,463,1,1303948800
1212,417,1,1303948800
1212,514,1,1303948800
1212,544,1,1303948800
1781,700,1,1303948800
1917,1005,1,1303948800
1964,463,1,1303948800
2014,388,1,1303948800
2599,354,1,1303948800
2599,540,1,1303948800
2610,463,1,1303948800
2669,544,1,1303948800
2743,445,1,1303948800
2788,431,1,1303948800
61,32,1,1304035200
338,1042,1,1304035200
524,32,1,1304035200
525,32,1,1304035200
526,32,1,1304035200
526,463,1,1304035200
528,32,1,1304035200
529,32,1,1304035200
530,32,1,1304035200
567,463,1,1304035200
858,852,1,1304035200
2429,320,1,1304035200
2861,463,1,1304035200
2861,852,1,1304035200
61,739,1,1304121600
65,361,1,1304121600
91,463,1,1304121600
91,739,1,1304121600
124,739,1,1304121600
524,739,1,1304121600
525,739,1,1304121600
866,66,1,1304121600
872,66,1,1304121600
1644,739,1,1304121600
1802,463,1,1304121600
1920,739,1,1304121600
1961,700,1,1304121600
2326,739,1,1304121600
2610,739,1,1304121600
2736,739,1,1304121600
2737,534,1,1304121600
2765,417,1,1304121600
2765,472,1,1304121600
3180,739,1,1304121600
3186,739,1,1304121600
3524,668,1,1304121600
3638,739,1,1304121600
61,554,1,1304208000
727,554,1,1304208000
863,554,1,1304208000
1700,1042,1,1304208000
1781,554,1,1304208000
2014,739,1,1304208000
2326,554,1,1304208000
3083,1005,1,1304208000
30,241,1,1304294400
30,350,1,1304294400
30,354,1,1304294400
30,417,1,1304294400
30,471,1,1304294400
30,588,1,1304294400
61,428,1,1304294400
839,428,1,1304294400
843,66,1,1304294400
848,66,1,1304294400
848,399,1,1304294400
848,428,1,1304294400
905,69,1,1304294400
1647,428,1,1304294400
3669,762,1,1304294400
30,517,1,1304380800
30,567,1,1304380800
30,700,1,1304380800
30,1005,1,1304380800
30,1042,1,1304380800
50,120,1,1304380800
61,120,1,1304380800
143,120,1,1304380800
288,69,1,1304380800
288,393,1,1304380800
288,739,1,1304380800
405,66,1,1304380800
405,739,1,1304380800
420,700,1,1304380800
426,739,1,1304380800
426,1019,1,1304380800
443,739,1,1304380800
524,120,1,1304380800
527,762,1,1304380800
529,120,1,1304380800
529,554,1,1304380800
595,283,1,1304380800
854,66,1,1304380800
910,120,1,1304380800
1038,739,1,1304380800
1276,906,1,1304380800
1643,120,1,1304380800
1644,120,1,1304380800
1645,120,1,1304380800
1646,120,1,1304380800
1647,120,1,1304380800
1648,120,1,1304380800
1649,120,1,1304380800
2766,428,1,1304380800
2766,700,1,1304380800
2850,460,1,1304380800
30,32,1,1304467200
30,463,1,1304467200
125,739,1,1304467200
528,693,1,1304467200
567,130,1,1304467200
806,747,1,1304467200
839,554,1,1304467200
872,739,1,1304467200
1275,762,1,1304467200
1710,463,1,1304467200
1914,621,1,1304467200
3341,739,1,1304467200
2738,563,1,1304553600
2788,767,1,1304553600
3094,762,1,1304553600
61,527,1,1304640000
1237,527,1,1304640000
1246,805,1,1304640000
2467,527,1,1304640000
2743,625,1,1304640000
3071,535,1,1304640000
124,415,1,1304726400
143,415,1,1304726400
436,415,1,1304726400
524,527,1,1304726400
560,415,1,1304726400
2757,415,1,1304726400
121,819,1,1304812800
143,484,1,1304812800
143,819,1,1304812800
503,1080,1,1304812800
522,31,1,1304812800
522,251,1,1304812800
738,819,1,1304812800
806,819,1,1304812800
939,819,1,1304812800
1030,80,1,1304812800
1030,527,1,1304812800
2732,819,1,1304812800
2766,819,1,1304812800
2843,819,1,1304812800
3438,739,1,1304812800
3711,819,1,1304812800
38,573,1,1304899200
50,819,1,1304899200
61,573,1,1304899200
143,69,1,1304899200
528,819,1,1304899200
853,573,1,1304899200
998,182,1,1304899200
1030,186,1,1304899200
1260,573,1,1304899200
1960,404,1,1304899200
2249,573,1,1304899200
38,553,1,1304985600
405,553,1,1304985600
529,573,1,1304985600
529,712,1,1304985600
560,573,1,1304985600
761,573,1,1304985600
883,553,1,1304985600
1285,573,1,1304985600
1348,553,1,1304985600
1646,553,1,1304985600
1923,186,1,1304985600
1973,762,1,1304985600
2757,553,1,1304985600
2861,553,1,1304985600
3186,553,1,1304985600
3187,553,1,1304985600
3341,573,1,1304985600
50,573,1,1305072000
61,779,1,1305072000
121,779,1,1305072000
1237,779,1,1305072000
1354,779,1,1305072000
1558,434,1,1305072000
1874,168,1,1305072000
1874,499,1,1305072000
1874,1005,1,1305072000
2711,408,1,1305072000
2736,779,1,1305072000
2740,779,1,1305072000
2989,563,1,1305072000
91,7,1,1305158400
91,553,1,1305158400
91,554,1,1305158400
436,693,1,1305158400
529,1042,1,1305158400
803,1057,1,1305158400
1914,183,1,1305158400
2618,361,1,1305158400
61,8,1,1305244800
121,8,1,1305244800
121,318,1,1305244800
124,8,1,1305244800
125,8,1,1305244800
134,8,1,1305244800
426,759,1,1305244800
426,1098,1,1305244800
839,950,1,1305244800
962,568,1,1305244800
1871,819,1,1305331200
2328,300,1,1305331200
30,399,1,1305417600
30,428,1,1305417600
30,554,1,1305417600
30,739,1,1305417600
50,456,1,1305417600
61,456,1,1305417600
214,456,1,1305417600
524,514,1,1305417600
529,456,1,1305417600
563,146,1,1305417600
595,456,1,1305417600
878,66,1,1305417600
1335,412,1,1305417600
1991,456,1,1305417600
2051,320,1,1305417600
3432,607,1,1305417600
3713,820,1,1305417600
30,37,1,1305504000
30,142,1,1305504000
30,415,1,1305504000
30,527,1,1305504000
30,819,1,1305504000
420,573,1,1305504000
560,37,1,1305504000
564,37,1,1305504000
631,41,1,1305504000
1034,80,1,1305504000
1057,514,1,1305504000
1057,517,1,1305504000
1057,535,1,1305504000
1057,639,1,1305504000
1057,904,1,1305504000
1061,80,1,1305504000
1061,573,1,1305504000
1860,577,1,1305504000
2250,514,1,1305504000
2627,460,1,1305504000
50,443,1,1305590400
529,96,1,1305590400
789,739,1,1305590400
961,428,1,1305590400
1644,1005,1,1305590400
1755,747,1,1305590400
1909,182,1,1305590400
30,8,1,1305676800
30,531,1,1305676800
30,553,1,1305676800
30,573,1,1305676800
61,531,1,1305676800
365,415,1,1305676800
405,531,1,1305676800
436,531,1,1305676800
524,531,1,1305676800
526,531,1,1305676800
580,531,1,1305676800
1074,954,1,1305676800
1644,531,1,1305676800
1710,531,1,1305676800
1902,693,1,1305676800
1904,531,1,1305676800
2218,531,1,1305676800
2304,531,1,1305676800
2333,434,1,1305676800
2808,531,1,1305676800
3014,531,1,1305676800
30,779,1,1305763200
45,66,1,1305763200
476,120,1,1305763200
476,566,1,1305763200
580,37,1,1305763200
876,66,1,1305763200
881,1029,1,1305763200
1180,1029,1,1305763200
1389,531,1,1305763200
1644,1029,1,1305763200
1700,1029,1,1305763200
1858,1029,1,1305763200
2738,1029,1,1305763200
33,267,1,1305849600
97,563,1,1305849600
189,340,1,1305849600
288,456,1,1305849600
288,1042,1,1305849600
503,267,1,1305849600
520,563,1,1305849600
789,531,1,1305849600
900,267,1,1305849600
2247,267,1,1305849600
127,8,1,1305936000
819,499,1,1305936000
819,540,1,1305936000
819,553,1,1305936000
819,624,1,1305936000
879,531,1,1305936000
1348,624,1,1305936000
2248,267,1,1305936000
3340,573,1,1305936000
38,472,1,1306022400
61,472,1,1306022400
837,472,1,1306022400
837,624,1,1306022400
859,432,1,1306022400
859,452,1,1306022400
859,483,1,1306022400
1802,624,1,1306022400
1905,472,1,1306022400
1915,472,1,1306022400
1915,814,1,1306022400
2362,472,1,1306022400
2839,456,1,1306022400
2886,472,1,1306022400
2886,819,1,1306022400
38,1204,1,1306108800
50,1166,1,1306108800
524,1204,1,1306108800
529,1204,1,1306108800
727,1204,1,1306108800
861,332,1,1306108800
1348,1204,1,1306108800
1700,907,1,1306108800
1901,1204,1,1306108800
1902,1204,1,1306108800
1974,267,1,1306108800
3669,1204,1,1306108800
124,1178,1,1306195200
139,1178,1,1306195200
405,1178,1,1306195200
524,1178,1,1306195200
870,1178,1,1306195200
879,267,1,1306195200
1061,512,1,1306195200
1061,700,1,1306195200
1246,283,1,1306195200
1246,1178,1,1306195200
1587,138,1,1306195200
1973,1178,1,1306195200
2577,1178,1,1306195200
2577,1204,1,1306195200
2743,410,1,1306195200
2743,567,1,1306195200
50,1128,1,1306281600
50,1204,1,1306281600
405,436,1,1306281600
1030,436,1,1306281600
1257,541,1,1306281600
1587,464,1,1306281600
1587,575,1,1306281600
1902,436,1,1306281600
1962,624,1,1306281600
2757,436,1,1306281600
2808,436,1,1306281600
2926,492,1,1306281600
3351,575,1,1306281600
243,838,1,1306368000
529,575,1,1306368000
529,838,1,1306368000
3701,838,1,1306368000
405,629,1,1306454400
563,463,1,1306454400
563,573,1,1306454400
1964,318,1,1306454400
2886,535,1,1306454400
2916,629,1,1306454400
3186,629,1,1306454400
111,18,1,1306540800
159,15,1,1306540800
159,212,1,1306540800
405,1112,1,1306540800
872,534,1,1306540800
2757,629,1,1306540800
30,47,1,1306627200
30,267,1,1306627200
30,436,1,1306627200
30,472,1,1306627200
30,624,1,1306627200
30,629,1,1306627200
30,838,1,1306627200
30,1029,1,1306627200
30,1204,1,1306627200
159,1199,1,1306627200
405,1234,1,1306627200
2577,892,1,1306627200
3777,892,1,1306627200
3778,892,1,1306627200
3779,892,1,1306627200
338,735,1,1306713600
882,555,1,1306713600
1174,142,1,1306713600
1812,892,1,1306713600
2054,624,1,1306713600
2404,315,1,1306713600
33,1292,1,1306800000
38,629,1,1306800000
45,1292,1,1306800000
57,1292,1,1306800000
58,1292,1,1306800000
91,130,1,1306800000
91,629,1,1306800000
91,892,1,1306800000
159,735,1,1306800000
159,859,1,1306800000
405,1292,1,1306800000
524,1292,1,1306800000
560,1292,1,1306800000
571,1292,1,1306800000
944,1292,1,1306800000
1042,80,1,1306800000
1044,471,1,1306800000
1044,1217,1,1306800000
1044,1292,1,1306800000
1045,130,1,1306800000
1212,1234,1,1306800000
1285,1292,1,1306800000
1555,1292,1,1306800000
1680,892,1,1306800000
1700,700,1,1306800000
1700,892,1,1306800000
1964,1292,1,1306800000
2068,1292,1,1306800000
2326,1292,1,1306800000
2362,1292,1,1306800000
2577,1292,1,1306800000
2609,1292,1,1306800000
2692,1292,1,1306800000
2757,1292,1,1306800000
2791,1292,1,1306800000
2861,1292,1,1306800000
3080,1292,1,1306800000
3083,1292,1,1306800000
3116,1263,1,1306800000
3180,1292,1,1306800000
3638,1292,1,1306800000
3843,1292,1,1306800000
4128,1292,1,1306800000
4134,1292,1,1306800000
159,933,1,1306886400
520,1292,1,1306886400
529,517,1,1306886400
1386,1204,1,1306886400
2327,1292,1,1306886400
2328,1292,1,1306886400
2673,1292,1,1306886400
3052,1292,1,1306886400
3094,1292,1,1306886400
3651,1292,1,1306886400
59,646,1,1306972800
134,646,1,1306972800
603,747,1,1306972800
837,646,1,1306972800
939,563,1,1306972800
1043,646,1,1306972800
1044,80,1,1306972800
1049,134,1,1306972800
1174,646,1,1306972800
1354,646,1,1306972800
1771,145,1,1306972800
1862,646,1,1306972800
1901,646,1,1306972800
1904,646,1,1306972800
1921,1292,1,1306972800
1964,646,1,1306972800
2092,646,1,1306972800
2426,320,1,1306972800
2426,683,1,1306972800
2426,1292,1,1306972800
2577,646,1,1306972800
2596,546,1,1306972800
2596,770,1,1306972800
2596,803,1,1306972800
2808,646,1,1306972800
2888,646,1,1306972800
3014,646,1,1306972800
4129,1292,1,1306972800
60,1292,1,1307059200
109,563,1,1307059200
699,1292,1,1307059200
999,1292,1,1307059200
1748,209,1,1307059200
1863,573,1,1307059200
1897,176,1,1307059200
1897,624,1,1307059200
1901,1292,1,1307059200
2621,472,1,1307059200
124,1292,1,1307145600
436,96,1,1307145600
445,1292,1,1307145600
624,133,1,1307145600
872,1166,1,1307145600
876,96,1,1307145600
879,96,1,1307145600
968,96,1,1307145600
1246,1292,1,1307145600
2911,739,1,1307145600
2959,1292,1,1307145600
3014,1292,1,1307145600
134,267,1,1307232000
967,417,1,1307232000
967,463,1,1307232000
967,700,1,1307232000
967,739,1,1307232000
967,1292,1,1307232000
996,1292,1,1307232000
1044,1146,1,1307232000
1237,1292,1,1307232000
1710,527,1,1307232000
426,1234,1,1307318400
579,209,1,1307318400
761,962,1,1307318400
839,1292,1,1307318400
1017,1292,1,1307318400
2246,267,1,1307318400
2577,962,1,1307318400
2738,838,1,1307318400
3432,1234,1,1307318400
6,566,1,1307404800
14,703,1,1307404800
30,646,1,1307404800
30,892,1,1307404800
30,1292,1,1307404800
143,703,1,1307404800
571,37,1,1307404800
879,703,1,1307404800
2738,703,1,1307404800
3049,703,1,1307404800
3477,700,1,1307404800
3477,819,1,1307404800
3477,838,1,1307404800
3893,1005,1,1307404800
4137,1292,1,1307404800
91,962,1,1307491200
134,703,1,1307491200
595,1167,1,1307491200
837,130,1,1307491200
1209,251,1,1307491200
