reviewerID,asin,overall,unixReviewTime
1684,230,1,1037404800
2347,516,1,1037923200
2347,707,1,1037923200
5020,507,1,1038182400
707,601,1,1038614400
4042,354,1,1038614400
778,334,1,1039132800
2370,761,1,1039132800
698,131,1,1039219200
698,242,1,1039219200
503,576,1,1039478400
872,669,1,1039564800
858,498,1,1039651200
1269,452,1,1039651200
2999,91,1,1039651200
858,506,1,1039737600
2370,163,1,1039824000
2370,654,1,1039824000
833,376,1,1039996800
2370,746,1,1040428800
858,450,1,1040515200
867,339,1,1040688000
867,493,1,1040688000
858,597,1,1040774400
2370,814,1,1041206400
2370,385,1,1041811200
2370,821,1,1042588800
169,466,1,1042848000
1538,713,1,1043107200
3049,359,1,1043193600
2478,668,1,1043539200
1655,462,1,1044489600
2532,35,1,1044489600
420,677,1,1044662400
858,676,1,1045008000
4869,527,1,1045180800
858,486,1,1045440000
858,495,1,1045440000
858,855,1,1045526400
858,705,1,1045785600
3869,219,1,1045785600
4653,735,1,1046908800
618,713,1,1047513600
371,394,1,1047600000
858,821,1,1048032000
858,791,1,1048204800
858,808,1,1048291200
858,496,1,1048464000
4720,503,1,1048464000
858,736,1,1048550400
511,525,1,1048636800
858,800,1,1048723200
858,889,1,1048723200
858,933,1,1048723200
858,801,1,1048809600
2095,610,1,1048809600
858,702,1,1049155200
3911,716,1,1049414400
3372,794,1,1049932800
4720,600,1,1050019200
4720,846,1,1050019200
858,920,1,1050192000
5135,35,1,1050278400
858,666,1,1050364800
858,416,1,1050451200
858,570,1,1050451200
858,837,1,1050451200
858,896,1,1050451200
2911,320,1,1050624000
858,946,1,1051142400
138,460,1,1051315200
858,406,1,1051574400
858,815,1,1051574400
2978,353,1,1051747200
169,956,1,1051920000
858,130,1,1052092800
858,615,1,1052438400
858,803,1,1052611200
3372,668,1,1052611200
5135,926,1,1052956800
858,684,1,1053043200
858,577,1,1053216000
3372,447,1,1053302400
858,888,1,1053388800
858,921,1,1053388800
858,935,1,1053734400
858,945,1,1053734400
3372,373,1,1053907200
858,713,1,1053993600
858,787,1,1054080000
858,1037,1,1054080000
1042,792,1,1054080000
740,856,1,1054166400
858,980,1,1054166400
858,712,1,1054425600
2954,917,1,1054425600
858,619,1,1054512000
858,951,1,1054512000
186,734,1,1054598400
858,389,1,1054857600
3372,65,1,1055116800
858,505,1,1055203200
2370,799,1,1055203200
839,610,1,1055462400
1706,980,1,1055462400
1706,1033,1,1055462400
858,709,1,1055721600
858,733,1,1055808000
2638,386,1,1055808000
2370,280,1,1056153600
2370,281,1,1056153600
858,214,1,1056240000
858,844,1,1056499200
858,941,1,1056499200
2370,928,1,1056585600
858,521,1,1056672000
858,526,1,1056931200
2370,984,1,1057795200
389,899,1,1058400000
1895,963,1,1058572800
858,954,1,1059004800
858,795,1,1059350400
858,1223,1,1059350400
858,984,1,1059523200
2999,429,1,1059523200
858,886,1,1059609600
858,970,1,1060128000
3194,810,1,1060128000
858,1038,1,1060214400
839,140,1,1060646400
839,737,1,1060646400
839,823,1,1060646400
858,435,1,1060819200
2623,947,1,1060819200
858,613,1,1061078400
858,494,1,1061337600
1675,708,1,1061856000
858,809,1,1061942400
2623,475,1,1062460800
858,876,1,1062547200
858,1061,1,1062979200
858,859,1,1063065600
858,971,1,1063152000
1655,1204,1,1063324800
858,1113,1,1063843200
3049,500,1,1064016000
2615,653,1,1064188800
858,1232,1,1064361600
858,398,1,1064793600
4190,915,1,1064880000
1675,716,1,1065225600
858,880,1,1065312000
1487,522,1,1065484800
1487,881,1,1065484800
858,1252,1,1065657600
858,703,1,1065744000
4614,748,1,1065744000
30,1252,1,1065916800
2406,469,1,1066262400
758,1269,1,1067299200
1730,855,1,1067385600
704,463,1,1067472000
169,985,1,1067904000
5047,865,1,1068163200
944,868,1,1068422400
3282,501,1,1068422400
858,884,1,1068508800
5020,508,1,1068940800
2095,960,1,1069200000
2653,922,1,1069200000
2653,1027,1,1069200000
858,887,1,1069286400
858,1304,1,1069286400
2028,473,1,1069286400
2653,383,1,1069286400
858,1281,1,1069372800
3427,962,1,1069372800
858,939,1,1069545600
30,742,1,1069718400
858,1154,1,1069891200
30,1342,1,1070409600
2623,1113,1,1070496000
494,347,1,1070582400
858,1250,1,1070582400
30,1255,1,1070841600
858,1243,1,1070841600
3911,964,1,1071187200
944,1194,1,1071532800
2532,721,1,1071619200
858,923,1,1072051200
858,634,1,1072137600
858,924,1,1072137600
29,1235,1,1072483200
858,378,1,1072656000
858,574,1,1072656000
858,919,1,1072828800
858,925,1,1072828800
858,1319,1,1072828800
1706,1242,1,1072828800
858,510,1,1073001600
858,1386,1,1073001600
169,677,1,1073260800
30,1256,1,1073433600
879,709,1,1073520000
30,1346,1,1073606400
858,1461,1,1073606400
858,1112,1,1073865600
833,363,1,1073952000
879,1382,1,1074038400
186,786,1,1074211200
169,391,1,1074384000
169,1050,1,1074816000
858,1335,1,1075420800
1854,656,1,1075507200
879,1463,1,1075680000
4653,957,1,1075680000
4653,984,1,1075680000
4653,1001,1,1075680000
4653,1336,1,1075680000
4653,1350,1,1075680000
186,714,1,1076112000
1339,1282,1,1076284800
169,714,1,1077235200
858,1368,1,1077235200
547,778,1,1077753600
4168,563,1,1078012800
858,174,1,1078185600
2028,524,1,1078444800
511,619,1,1078876800
1361,324,1,1078963200
858,1056,1,1079049600
858,950,1,1079136000
3466,984,1,1079222400
1958,1184,1,1079308800
1908,1466,1,1079654400
2532,327,1,1079654400
2532,441,1,1079654400
1655,1465,1,1079740800
858,1336,1,1080172800
944,1590,1,1080691200
5020,1022,1,1080691200
879,1390,1,1080777600
1252,788,1,1080950400
745,1469,1,1081641600
858,1155,1,1081900800
858,1516,1,1081900800
858,1014,1,1082073600
858,484,1,1082505600
858,1373,1,1082505600
2532,1263,1,1082592000
1252,1000,1,1082764800
1252,1373,1,1082764800
1252,1005,1,1082851200
4061,1321,1,1083024000
1676,1469,1,1083110400
2115,897,1,1083456000
1252,1238,1,1083628800
2825,1492,1,1083628800
3734,518,1,1083715200
547,959,1,1084233600
858,1324,1,1084233600
858,1478,1,1084233600
30,619,1,1084406400
511,829,1,1084924800
858,1495,1,1085011200
858,1515,1,1085097600
858,1467,1,1085270400
858,1214,1,1085356800
858,1517,1,1085443200
2115,215,1,1085443200
2115,1507,1,1085443200
858,1366,1,1085529600
4653,709,1,1085702400
1908,1299,1,1085961600
4042,1484,1,1085961600
698,885,1,1086048000
858,1042,1,1086048000
698,856,1,1086220800
858,1210,1,1086220800
4726,1158,1,1086566400
858,1553,1,1086739200
858,1481,1,1086825600
2827,818,1,1086825600
2115,1484,1,1086998400
1252,778,1,1087084800
1908,910,1,1087084800
698,1508,1,1087948800
2115,1349,1,1087948800
879,1224,1,1088640000
879,1314,1,1088640000
879,1513,1,1088640000
2951,1494,1,1088640000
1252,430,1,1088985600
1252,983,1,1088985600
1252,992,1,1088985600
2827,196,1,1088985600
3372,382,1,1088985600
1876,1514,1,1089072000
858,1510,1,1089158400
858,1597,1,1089158400
858,1910,1,1089244800
617,861,1,1089590400
617,1513,1,1089590400
2827,442,1,1089590400
4653,1542,1,1089936000
84,783,1,1090022400
858,1325,1,1090368000
4042,2768,1,1090540800
5235,1240,1,1090886400
858,947,1,1090972800
858,1848,1,1090972800
30,1273,1,1091145600
816,1409,1,1091145600
3461,1394,1,1091923200
4653,209,1,1092096000
1903,1212,1,1092528000
30,967,1,1092787200
2115,402,1,1092787200
3282,979,1,1092787200
111,669,1,1093046400
111,1146,1,1093046400
3894,1590,1,1093132800
858,1561,1,1093219200
858,1603,1,1093219200
858,1635,1,1093219200
858,1933,1,1093219200
858,1185,1,1093305600
858,1320,1,1093305600
858,1469,1,1093305600
858,1539,1,1093305600
1684,34,1,1093305600
3439,1611,1,1093305600
4299,1577,1,1093824000
30,82,1,1093910400
122,1113,1,1093910400
858,434,1,1093996800
858,1710,1,1094083200
1706,1636,1,1094169600
858,1480,1,1094342400
169,1187,1,1094688000
83,1254,1,1094774400
169,1415,1,1094860800
4456,948,1,1094947200
858,1043,1,1095552000
858,1053,1,1095552000
858,1879,1,1095552000
858,1894,1,1095552000
617,1718,1,1095638400
4720,1885,1,1095638400
858,912,1,1095724800
858,1464,1,1095724800
803,1696,1,1095897600
858,1347,1,1095897600
858,1958,1,1095897600
2115,1298,1,1096070400
36,856,1,1096416000
5384,1664,1,1096502400
4048,660,1,1097020800
858,1651,1,1097107200
4075,1933,1,1097193600
2115,158,1,1097280000
2115,2050,1,1097539200
2696,95,1,1097539200
858,1664,1,1097625600
858,2067,1,1097625600
858,1194,1,1097712000
858,1389,1,1097712000
858,1690,1,1097712000
2589,1727,1,1097712000
858,1812,1,1097798400
1060,239,1,1097798400
2837,436,1,1097798400
858,2142,1,1098144000
476,1438,1,1098230400
858,1383,1,1098230400
614,2038,1,1098316800
36,679,1,1098662400
4459,969,1,1098662400
1668,1311,1,1098835200
858,1046,1,1099353600
858,1414,1,1099353600
858,1566,1,1099353600
858,1599,1,1099353600
858,1637,1,1099353600
494,1495,1,1099526400
617,1691,1,1099526400
803,1365,1,1099526400
1211,1952,1,1099785600
1252,659,1,1099785600
858,1397,1,1099872000
858,1589,1,1099872000
858,449,1,1099958400
858,1511,1,1099958400
858,256,1,1100044800
1706,1845,1,1100217600
858,1624,1,1100563200
2682,110,1,1100563200
946,1959,1,1100736000
871,936,1,1101081600
858,1346,1,1101168000
858,2021,1,1101168000
4720,1774,1,1101168000
5020,1697,1,1101168000
3957,650,1,1101254400
858,1991,1,1101340800
169,492,1,1101513600
5020,1351,1,1101513600
858,1774,1,1101772800
858,1512,1,1101945600
858,1527,1,1101945600
858,2033,1,1102032000
3,958,1,1102377600
858,1926,1,1102464000
858,1960,1,1102464000
1339,1513,1,1102464000
858,602,1,1102896000
858,1997,1,1102896000
5137,1579,1,1102896000
858,1310,1,1102982400
858,1125,1,1103068800
858,2120,1,1103155200
3049,2068,1,1103155200
30,1963,1,1103587200
833,972,1,1103587200
3225,1504,1,1103587200
2589,513,1,1104019200
538,1624,1,1104192000
858,1598,1,1104278400
858,236,1,1104364800
858,1156,1,1104364800
858,1621,1,1104364800
2532,70,1,1104364800
2532,214,1,1104364800
2532,795,1,1104364800
858,2199,1,1104537600
2857,940,1,1104710400
169,513,1,1104796800
858,140,1,1104796800
858,1005,1,1104796800
2532,511,1,1104796800
3734,899,1,1104796800
858,457,1,1104883200
858,1007,1,1104969600
778,1967,1,1105056000
944,1624,1,1105056000
1952,1209,1,1105056000
169,2072,1,1105142400
1718,1930,1,1105228800
3987,1343,1,1105228800
858,1370,1,1105401600
858,1729,1,1105401600
858,1559,1,1105488000
858,894,1,1105574400
871,176,1,1105574400
1256,1997,1,1105660800
858,833,1,1105747200
858,1505,1,1105747200
2806,2053,1,1105920000
858,2180,1,1106006400
858,2005,1,1106092800
744,1765,1,1106265600
858,760,1,1106265600
858,839,1,1106265600
858,1437,1,1106265600
2816,1642,1,1106352000
858,369,1,1106784000
858,1029,1,1106784000
858,1857,1,1106870400
83,1465,1,1106956800
83,1964,1,1106956800
2963,1948,1,1106956800
614,206,1,1107216000
614,795,1,1107216000
3508,1678,1,1107302400
3508,2144,1,1107302400
858,370,1,1107820800
2900,2258,1,1107907200
858,1415,1,1108339200
2115,2118,1,1108339200
4042,1348,1,1108339200
858,2318,1,1108425600
4300,1302,1,1108425600
3066,1646,1,1108512000
778,1034,1,1108771200
2532,1312,1,1108944000
1937,1765,1,1109203200
2532,81,1,1109289600
858,993,1,1109548800
858,1925,1,1109548800
3513,2162,1,1109808000
1523,568,1,1109980800
858,1646,1,1110153600
1523,1021,1,1110412800
858,1247,1,1110499200
4646,2006,1,1110585600
2095,709,1,1110758400
614,2073,1,1110844800
858,2359,1,1110844800
547,1846,1,1111017600
3225,1842,1,1111276800
858,2429,1,1111536000
5290,986,1,1111968000
4889,2143,1,1112140800
2115,759,1,1112227200
858,540,1,1112313600
858,871,1,1112313600
858,2134,1,1112400000
858,2430,1,1112572800
858,2018,1,1112745600
1266,602,1,1112745600
858,1771,1,1112832000
858,1943,1,1112832000
778,1698,1,1113004800
169,1205,1,1113177600
1252,1246,1,1113350400
2567,1980,1,1113436800
2925,1634,1,1113436800
4112,1354,1,1113696000
758,2295,1,1113782400
2472,2337,1,1113782400
858,1504,1,1113868800
858,2475,1,1113868800
858,2197,1,1114041600
1523,1323,1,1114300800
1252,1963,1,1114387200
1640,2218,1,1114560000
174,2311,1,1114732800
3701,386,1,1114732800
858,2286,1,1114819200
4299,2007,1,1114819200
816,1353,1,1114992000
667,1502,1,1115337600
1646,2388,1,1115337600
1252,1997,1,1115424000
2951,1933,1,1115596800
551,1396,1,1115683200
3759,1802,1,1115769600
2115,1853,1,1116288000
803,2388,1,1116374400
2951,1493,1,1116374400
3033,2364,1,1116633600
551,2053,1,1116720000
1556,2287,1,1116720000
883,2306,1,1116806400
1655,1497,1,1116979200
858,2290,1,1117152000
4327,1909,1,1117152000
4568,1493,1,1117152000
4824,1487,1,1117152000
2951,2188,1,1117411200
4299,2314,1,1117411200
2115,2117,1,1117497600
514,1723,1,1117584000
113,1472,1,1117670400
1248,2189,1,1117929600
858,1935,1,1118102400
169,2069,1,1118275200
1256,1393,1,1118534400
2951,2023,1,1118707200
3712,371,1,1118880000
1706,2480,1,1118966400
266,967,1,1119052800
2615,2313,1,1119398400
858,2557,1,1119484800
1706,1769,1,1119484800
2086,2491,1,1119571200
1655,1437,1,1120262400
4300,2035,1,1120521600
858,1627,1,1120608000
858,1487,1,1120694400
5019,1617,1,1120694400
599,2306,1,1121472000
1675,2293,1,1121472000
3957,2510,1,1121472000
693,2090,1,1121644800
858,1574,1,1121644800
1260,1945,1,1121644800
1343,2203,1,1121644800
858,2442,1,1121990400
2115,1946,1,1121990400
1872,2490,1,1122163200
5020,2509,1,1122163200
2706,572,1,1122336000
3904,1719,1,1122508800
919,1993,1,1122854400
1392,120,1,1122940800
1443,1993,1,1122940800
1523,2407,1,1123200000
4653,1933,1,1123632000
858,2619,1,1123718400
2028,159,1,1123718400
1248,2528,1,1123804800
4464,2221,1,1124323200
600,1048,1,1124409600
875,1356,1,1124409600
4219,852,1,1124496000
3186,2515,1,1124668800
4219,1803,1,1124841600
4219,2667,1,1124841600
5365,754,1,1125100800
858,387,1,1125187200
4219,1675,1,1125187200
4219,1883,1,1125187200
2699,2293,1,1125360000
1853,2109,1,1125532800
2523,2275,1,1125705600
4004,2402,1,1125964800
2456,1209,1,1126051200
2456,1933,1,1126051200
3703,1374,1,1126137600
107,2347,1,1126224000
2986,1023,1,1126224000
4098,1856,1,1126310400
3631,719,1,1126483200
693,1724,1,1126742400
1248,1696,1,1126742400
2280,1670,1,1126742400
2858,1367,1,1127088000
858,2346,1,1127260800
858,1556,1,1127347200
778,2262,1,1127606400
2951,2438,1,1127606400
39,1925,1,1127692800
1256,1981,1,1127692800
2699,1917,1,1127692800
3631,2310,1,1127692800
3513,907,1,1127952000
1278,2117,1,1128124800
3631,2565,1,1128297600
576,913,1,1128384000
4219,2447,1,1128384000
858,1146,1,1128470400
3173,2025,1,1128556800
113,2167,1,1128729600
113,2349,1,1128729600
3186,2057,1,1128902400
778,1633,1,1129161600
1322,2738,1,1129161600
858,1236,1,1129507200
3112,878,1,1129507200
781,2523,1,1129593600
3372,1853,1,1129593600
3372,2022,1,1129593600
4142,2285,1,1129593600
4142,2316,1,1129593600
745,2462,1,1129680000
3349,2614,1,1129680000
858,1833,1,1129766400
1816,938,1,1129766400
5135,1485,1,1129852800
1959,1413,1,1130112000
875,2169,1,1130198400
1847,1556,1,1130198400
1443,2133,1,1130630400
1252,2064,1,1130889600
51,1279,1,1130976000
297,2913,1,1131408000
1022,2164,1,1131494400
551,712,1,1131580800
778,2289,1,1131667200
2095,646,1,1131753600
2523,2812,1,1132099200
3513,901,1,1132185600
5480,1677,1,1132358400
816,1624,1,1132531200
4456,1729,1,1132617600
407,2811,1,1132876800
879,2359,1,1132876800
879,1316,1,1132963200
879,717,1,1133049600
858,2017,1,1133222400
858,2534,1,1133222400
4112,1707,1,1133308800
4464,1029,1,1133308800
4190,1971,1,1133568000
36,890,1,1133740800
2609,2736,1,1133740800
3372,2154,1,1133740800
858,2233,1,1133913600
551,1758,1,1134086400
858,2877,1,1134086400
5282,2794,1,1134086400
761,985,1,1134259200
2609,1977,1,1134518400
858,2269,1,1134691200
3078,2271,1,1134777600
858,1272,1,1135209600
879,2003,1,1135296000
5282,2562,1,1135296000
551,432,1,1135382400
879,2129,1,1135555200
944,2978,1,1135555200
5087,2400,1,1135555200
1339,974,1,1135641600
745,2873,1,1135728000
266,2810,1,1135814400
879,826,1,1135814400
551,1684,1,1135900800
547,648,1,1135987200
833,2309,1,1135987200
551,93,1,1136073600
816,1813,1,1136073600
4636,2910,1,1136160000
875,2379,1,1136246400
6,1466,1,1136332800
3803,721,1,1136419200
169,2061,1,1136592000
869,2168,1,1136592000
879,1079,1,1136764800
4300,2339,1,1136764800
4300,2782,1,1136764800
1908,2327,1,1136851200
3842,2714,1,1136851200
5038,1354,1,1136851200
5199,1502,1,1136851200
30,1756,1,1136937600
4935,2755,1,1137024000
858,1965,1,1137110400
266,529,1,1137196800
716,1616,1,1137369600
833,2821,1,1137369600
1392,2591,1,1137369600
266,2795,1,1137542400
1045,1758,1,1137628800
745,1803,1,1137715200
4366,775,1,1137715200
4366,1972,1,1137715200
5288,2411,1,1137801600
1339,2429,1,1137888000
5288,1727,1,1137888000
879,227,1,1137974400
551,2531,1,1138060800
1952,514,1,1138060800
858,1704,1,1138147200
2253,2751,1,1138233600
3717,3071,1,1138233600
266,1114,1,1138320000
1252,281,1,1138492800
1748,2133,1,1138492800
4767,672,1,1138579200
839,2694,1,1138838400
879,226,1,1138838400
879,2764,1,1138838400
5206,2523,1,1138838400
858,2571,1,1138924800
1684,1969,1,1138924800
3033,872,1,1138924800
2779,2873,1,1139011200
551,2711,1,1139529600
547,1667,1,1139788800
3463,1933,1,1139875200
4075,1519,1,1139961600
551,644,1,1140048000
4889,2649,1,1140134400
529,1194,1,1140307200
5351,1999,1,1140480000
858,1936,1,1140566400
4327,2333,1,1140566400
2571,2840,1,1140652800
4829,56,1,1140652800
3703,2703,1,1140739200
2283,2093,1,1140912000
2951,1892,1,1140912000
1046,2576,1,1140998400
2825,2282,1,1140998400
186,2433,1,1141171200
858,2692,1,1141171200
867,2780,1,1141344000
109,2077,1,1141689600
266,2365,1,1141689600
1043,1351,1,1141689600
858,2432,1,1141776000
5391,1758,1,1141776000
2743,1363,1,1141862400
3759,2319,1,1141948800
5232,1025,1,1142035200
880,2170,1,1142121600
1523,2683,1,1142121600
2097,2845,1,1142121600
2249,786,1,1142208000
2249,1114,1,1142208000
520,911,1,1142294400
962,1624,1,1142294400
962,2435,1,1142294400
1305,2492,1,1142294400
391,1029,1,1142467200
1340,2768,1,1142467200
4768,1030,1,1142553600
5139,2699,1,1142553600
2831,2495,1,1142640000
333,1543,1,1142726400
333,2979,1,1142726400
426,1399,1,1142985600
1684,1970,1,1143072000
2396,2350,1,1143072000
800,2354,1,1143158400
858,2870,1,1143158400
4949,2317,1,1143158400
76,2545,1,1143331200
3987,2871,1,1143331200
36,2451,1,1143417600
3194,3128,1,1143504000
392,2881,1,1143590400
4137,2734,1,1144022400
4137,2735,1,1144022400
1259,1381,1,1144368000
3390,1029,1,1144368000
83,2793,1,1144713600
551,3216,1,1144713600
551,2714,1,1144800000
1837,413,1,1144886400
547,3285,1,1144972800
1294,1600,1,1145145600
1974,1453,1,1145145600
3173,2873,1,1145232000
5020,3171,1,1145232000
858,3266,1,1145318400
4137,2041,1,1145404800
4137,2336,1,1145404800
871,3198,1,1145491200
551,973,1,1145577600
551,1595,1,1145577600
858,3087,1,1145664000
1898,3322,1,1145836800
1269,2512,1,1145923200
1969,3015,1,1145923200
4327,1491,1,1146096000
902,2480,1,1146182400
1523,2642,1,1146182400
1872,2696,1,1146182400
4464,1680,1,1146182400
858,1596,1,1146268800
858,2469,1,1146268800
858,2835,1,1146268800
4464,1669,1,1146268800
2472,1498,1,1146441600
174,2726,1,1146614400
174,1300,1,1146700800
333,2270,1,1146700800
3906,2075,1,1146700800
223,2587,1,1146787200
858,2735,1,1146873600
858,2912,1,1146873600
1209,2719,1,1146873600
551,689,1,1147132800
858,2893,1,1147219200
614,1909,1,1147564800
3276,3248,1,1147564800
2816,3240,1,1147651200
879,1196,1,1147737600
1256,3104,1,1147824000
4113,741,1,1147824000
2966,1173,1,1147910400
5199,2754,1,1147910400
169,1293,1,1148083200
858,3086,1,1148256000
3801,3230,1,1148256000
858,3295,1,1148428800
169,1295,1,1148688000
3653,2972,1,1148688000
17,2090,1,1148860800
123,2552,1,1148860800
3469,2367,1,1149120000
4327,1930,1,1149206400
5232,172,1,1149292800
5089,2468,1,1149379200
820,959,1,1149465600
551,2569,1,1149984000
107,1495,1,1150329600
107,2074,1,1150329600
122,2770,1,1150329600
4644,2068,1,1150329600
4137,856,1,1151020800
565,2122,1,1151107200
4768,3242,1,1151107200
2217,2882,1,1151280000
1921,1351,1,1151452800
841,1253,1,1151625600
1454,2775,1,1151625600
1487,1052,1,1151625600
1256,238,1,1151712000
2951,995,1,1151712000
1523,1621,1,1151798400
2097,2890,1,1151798400
4115,909,1,1151884800
4314,2960,1,1151884800
266,3021,1,1151971200
2951,2569,1,1151971200
4075,1351,1,1151971200
834,2402,1,1152230400
5031,1100,1,1152576000
803,98,1,1152662400
3187,2352,1,1152921600
3372,1542,1,1152921600
3372,2179,1,1152921600
3702,2539,1,1153008000
3702,3415,1,1153008000
3863,3105,1,1153008000
1655,3492,1,1153094400
5005,1280,1,1153094400
5391,1523,1,1153094400
5391,2793,1,1153094400
5391,3025,1,1153094400
4856,1629,1,1153353600
1325,3283,1,1153440000
3624,3108,1,1153440000
1409,2837,1,1153526400
2410,3306,1,1153785600
2816,2041,1,1153785600
858,2399,1,1153872000
1706,1318,1,1153872000
1970,2741,1,1153958400
946,3372,1,1154131200
1582,2811,1,1154217600
3033,2602,1,1154217600
3033,2890,1,1154217600
1675,2768,1,1154390400
1675,10815,1,1154390400
858,3306,1,1154476800
2468,648,1,1154476800
2050,1461,1,1154736000
3752,2583,1,1154822400
2087,1573,1,1154908800
4770,3760,1,1154908800
114,1316,1,1154995200
174,2112,1,1155168000
2094,2994,1,1155168000
2028,2869,1,1155254400
661,1538,1,1155340800
661,2449,1,1155340800
1637,2080,1,1155340800
2951,2209,1,1155340800
4935,159,1,1155340800
4951,2515,1,1155427200
2831,1339,1,1155513600
3862,1459,1,1155513600
2353,1488,1,1155600000
2097,2596,1,1155686400
2097,2600,1,1155686400
2097,3244,1,1155686400
3745,2706,1,1155686400
858,3084,1,1155859200
2696,1549,1,1155859200
3020,2540,1,1155945600
3657,2122,1,1156032000
5031,2011,1,1156032000
2028,2870,1,1156118400
661,3187,1,1156204800
779,2251,1,1156723200
779,2533,1,1156723200
2035,3072,1,1156809600
174,115,1,1156896000
174,3698,1,1156896000
858,3228,1,1156896000
2532,856,1,1156896000
661,688,1,1156982400
661,1629,1,1156982400
4112,3316,1,1157328000
4935,738,1,1157328000
511,1684,1,1157587200
3006,3088,1,1157587200
816,3647,1,1157673600
2951,1412,1,1157760000
3372,1461,1,1158019200
4112,1572,1,1158019200
2434,1633,1,1158364800
4935,869,1,1158710400
858,3250,1,1158796800
975,2406,1,1158796800
3741,2200,1,1158796800
4935,918,1,1158796800
858,3307,1,1159142400
2951,2787,1,1159315200
2217,3522,1,1159401600
4327,2788,1,1159833600
1017,3639,1,1160092800
4071,3618,1,1160265600
911,2074,1,1160352000
1937,2177,1,1160352000
174,2206,1,1160611200
1003,1581,1,1160611200
4071,2622,1,1160611200
1176,3119,1,1160697600
858,1199,1,1160956800
858,2758,1,1160956800
1147,754,1,1161129600
2951,2697,1,1161129600
869,3402,1,1161475200
1854,1624,1,1161475200
1976,3623,1,1161475200
735,3905,1,1161648000
2951,2539,1,1161820800
1854,2691,1,1161993600
5391,901,1,1161993600
331,1853,1,1162080000
883,2596,1,1162166400
3772,2146,1,1162166400
1322,1247,1,1162252800
